,PM2.5,water_EQI_22July2013,land_EQI_22July2013,PCP Ratio,MHP Ratio,Dentist Ratio,FIPS,Latitude,Longitude,% Fair/Poor Health,Physically Unhealthy Days,Mentally Unhealthy Days,% No high school diploma,% Bachelors,Median household income,Healthcare Costs,Preventable Hosp. Rate,% Smokers,% Obese,Food Environment Index,% Physically Inactive,% Insufficient Sleep,% With Access to Exercise,% Excessive Drinking,% Alcohol-Impaired Driving,% Uninsured,% Diabetic,% Unemployed,Income Ratio,Violent Crime Rate,Injury Death Rate,% Severe Housing Problems,% Long Commute - Drives Alone,Years of Potential Life Lost Rate,Chlamydia Rate,perc_pop_fluo,PrescribingRate
1680,9,0.8894427,1.113451,1838,765,1529,31053,41.473485,-96.53063,14.75898481,3.32060445,3.406325421,11.42997829,5362.424036,53152,8956.37,3466,18.07607113,34.9,7.9,27.4,31.23265212,90.01662533,19.8172457,31.25,10.70357716,11.1,2.811349136,3.674233644,196.758943,80.13999967,9.563203177,22.4,7094.457661,343.3,0.910550022,89
1681,9.5,0.6668409,0.8102871,917,264,1076,31055,41.25991,-96.061471,14.59253637,3.26913525,3.342016616,13.81452616,142806,61706,9317.95,3447,17.07723706,28.8,8,20.1,30.54084008,98.36746534,22.36177457,43,10.348217,8.6,3.178129094,4.617388876,486.4873244,53.25462957,16.19593363,17.1,6582.766829,664.5,0.993902386,57.8
1682,6.2,0.010793,0.1305312,1831,2683,901,31057,40.093189,-101.601584,13.27311815,3.034991392,3.008686604,13,346.1716352,45680,10225.18,4388,14.61547419,33.7,7.9,26.2,27.05135935,21.812749,18.17024894,100,14.306894,9.9,2.362869198,3.330988538,235.0347809,88.88780687,5,16.9,8946.27444,367.8877297,1,107.1
1683,8.2,0.952005,0.8331355,1430,399,1396,31059,40.540682,-97.578024,12.56467636,2.859912685,2.914832626,18.87235852,886.2836499,57539,9575.53,2703,16.01277727,35.1,8.2,27.4,27.48277312,62.76740238,19.86415854,20,8.466228893,10.9,2.532051282,4.292194912,17.98561151,109.6181047,7.099391481,20.3,8946.27444,302.5,0,0.4
1684,7.3,0.6788494,0.4696978,1507,1495,2990,31061,40.187621,-98.946914,14.30110561,3.077994221,3.113954157,16,791.6268291,47002,9171.52,2639,15.31618211,31,7.3,24.9,27.56525726,50.94573643,18.9045835,66.66666667,9.799453054,9.7,3.048780488,3.48819881,33.4001336,118.8118812,7.092198582,26.4,8946.27444,167.5,0,4.2
1685,6.5,0.6677569,0.3722539,1532,2631,2631,31063,40.607972,-100.404194,11.60377046,2.79149326,2.894942587,2.510344828,470.4383796,49455,8170.5,6591,15.78871217,35.1,5.8,25.8,28.37091358,61.50217707,20.17848188,0,10.60606061,10,2.572347267,3.261297434,235.0347809,88.88780687,10.13824885,33.3,8946.27444,190.5,0.177671068,69.22447607
1686,6.9,0.3210758,0.457798,1596,2028,4780,31065,40.248006,-99.925599,14.83275203,3.248188096,3.424554361,5.355415719,721.1909183,50675,11557.86,5884,16.43801284,33.4,7.5,27.6,27.03721798,67.15063521,16.87211275,50,10.88777219,11.6,2.441773103,3.956177812,62.03473945,78.57083781,13.84615385,16.4,7402.749716,164.5,0.022503962,1.2
1687,8.9,0.9911985,0.8141452,1362,697,1440,31067,40.274482,-96.714139,11.92501034,2.841474907,3.158733586,8.050255263,3391.189569,53305,9091.32,1155,17.25904819,35.7,7.8,27.8,29.67313665,68.39675496,22.71668374,61.11111111,8.464555406,10.5,3.51828036,3.932796951,436.7883785,89.13229254,10.06493507,24.9,7477.274405,187.2,0.033899308,53.5
1688,5,0.3058429,-0.427426,1930,457,1906,31069,41.422768,-102.320765,13.48825726,3.022999844,3.024509099,0,426.1845056,39446,11244.62,4059,15.52415961,30.3,5.7,29.8,25.77779793,56.44141954,17.78649873,100,11.64333088,10.7,2.773109244,4.069475098,235.0347809,88.88780687,8.875739645,34.1,8946.27444,260.7,0.949516649,80
1689,6.5,0.2061563,-0.3141618,2011,601,1008,31071,41.800943,-99.107238,12.71976428,2.898971591,3.020404724,3,402.2520214,43478,12216.97,3606,13.98233678,28.5,8.5,28.1,25.81780556,70.03416301,18.22341672,100,9.695682944,9.5,2.52173913,4.832139314,49.43153732,99.07856931,8.287292818,9.9,8946.27444,367.8877297,1,75.8
1690,6.9,0.9237435,0.3874943,1971,2028,2028,31073,40.592124,-99.830993,11.50769895,2.711832657,2.83433215,17,299.5716196,54787,8971.38,1651,14.16637287,30,6.9,23.4,26.91660814,33.75733855,20.42187115,100,8.408796895,9.5,2.603664417,3.462375519,76.64793051,88.88780687,3.037974684,19.1,8946.27444,367.8877297,0,69.22447607
1691,5.1,-0.2007585,-1.211267,641,649,649,31075,41.984368,-101.731402,14.00486652,3.18229408,3.18576255,0,90.98101236,52665,8428.74,1026,17.10676043,33.1,4.2,27.8,28.26462141,5.211726384,19.12838467,0,8.806262231,10,2.283105023,4.749051103,235.0347809,88.88780687,9.666666667,24.3,8946.27444,367.8877297,0,69.22447607
1692,7.1,-0.2131267,0.217798,776,818,2374,31077,41.556319,-98.497703,13.37032829,3.023735115,3.069164299,3,421.5087645,45037,9824.19,4022,15.34193995,37.1,5.2,30.6,28.08914214,0.315208826,20.11568739,29.24447772,15.53179516,9.9,3.13014827,3.979483551,235.0347809,90.32681885,9.547738694,23.9,8946.27444,367.8877297,0,0.7
1693,7.9,1.007049,0.5958801,1505,305,1206,31079,40.915597,-98.377535,15.53483208,3.108547015,3.059311416,9.9962937,7961.594572,54546,9094.64,3776,16.10867313,33.4,7.9,26.4,30.77740982,89.35280769,17.90713639,27.27272727,13.85595847,9.9,3.446521684,4.199377744,288.2941248,46.88782089,16.11321596,11.3,6145.792786,359.9,0,70.3
1694,8.1,0.8846637,0.8867595,1148,1315,1841,31081,40.878695,-98.021089,10.95528022,2.706200932,2.884257865,2.279108175,1422.859552,68296,7756.79,3888,13.67265466,32,8.6,23.6,26.2546936,63.84261289,19.05161225,12.5,7.211667113,8.4,2.522639069,3.214697663,202.0532984,58.91337552,8.767123288,21.7,6204.497705,65.3,0,59.8
1695,7.1,0.8837677,0.4723075,1158,697,3443,31083,40.145693,-99.40221,14.45165704,3.279521423,3.279574595,0,897.9647608,47829,11348.72,3914,17.24126596,36.2,8.3,27.5,29.52509833,55.82822086,17.6618908,40,10.54885169,11.4,2.569960023,4.156436906,235.0347809,80.58481552,5.78778135,23.4,8946.27444,367.8877297,0.424026946,82.4
1696,6.2,0.3310438,0.3742096,897,893,893,31085,40.49563,-101.058515,14.69696626,3.20929326,3.204365952,11.38116901,215.2477568,45136,5999.31,3772,16.45145579,33.4,5.8,27.7,26.74976558,6.308169597,18.34201338,100,22.91350531,10,2.460456942,3.62328736,323.9740821,88.88780687,9.375,32.2,8946.27444,367.8877297,1,69.22447607
1697,6.3,0.5344994,0.4472824,897,893,2834,31087,40.211961,-101.006845,14.15374414,3.171836748,3.281101828,0,528.1336599,42567,9220.32,4603,17.34789994,37.7,4.2,27.1,29.68964196,25.10316369,17.86355319,40,11.37980085,10.7,3.428571429,3.897587665,121.8026797,139.7135872,10.82089552,21.6,8946.27444,367.8877297,1,69.22447607
1698,6.7,0.7359685,0.5614465,854,537,927,31089,42.4584,-98.742988,12.69080478,2.866789565,2.795215834,3.917348257,1552.853131,50370,11682.38,6139,13.38012028,32.1,8,27.5,28.9747946,60.47915668,17.50755342,42.85714286,9.998747024,11,2.457302196,3.855475194,77.16793672,71.68181026,10.61946903,13,4644.828821,203.6,0.761780507,35
1699,5.3,-0.3172209,-1.101607,354,674,674,31091,42.016041,-101.062839,13.8333391,3.137351874,3.28735623,0,175.3048752,47327,7074.88,4691,14.74116943,27.5,7.8,29.6,27.80492802,10.86956522,16.36873119,0,8.383233533,11.5,3.759398496,3.199608611,0,88.88780687,9.677419355,11.3,8946.27444,367.8877297,0,69.22447607
1700,7.5,0.5922712,0.3664674,1607,3219,3219,31093,41.189549,-98.493475,12.28982275,2.913693896,2.828645436,0,1012.048968,54671,10291.86,3822,14.77389986,34.2,8.3,24.9,28.58253451,46.74848581,20.55621888,50,9.44324218,9.5,3.068975995,3.620302643,235.0347809,56.26406602,9.765625,36.4,8946.27444,202.8,0,60.6
1701,8.4,0.9904097,0.5755197,1435,2393,2393,31095,40.164028,-97.140354,13.82502686,3.08027853,3.01441193,6.560400234,1249.154125,48930,8288.84,1717,15.91223022,36.1,8.2,29.3,26.73430292,49.86087187,18.77543278,40,9.2531273,10.5,2.448391743,3.904705417,779.9892415,98.59502095,6.994047619,20.7,6554.696246,151.5,0.811066726,109.3
1702,8.9,1.022339,0.585615,2586,2641,5185,31097,40.401369,-96.228933,14.248154,2.966052819,2.943648219,14.04206936,862.0922876,48518,10791.63,4856,17.71299596,32.4,7.9,29.5,29.98165339,55.64500671,20.57331956,57.14285714,10.08224185,9.9,3.398058252,4.178090633,116.8679392,119.8855287,11.40583554,30.9,8217.056275,77.3,0.731127451,40.2
1703,7.5,0.3594844,0.7783366,2184,1633,3265,31099,40.506264,-98.992742,11.7323004,2.806031645,3.043384079,3.656752804,1453.285073,62499,11065.53,3789,14.8358391,34,8.7,21.3,28.79600286,56.29526892,21.16867599,33.33333333,8.093252464,9.4,2.219251337,3.970732832,98.73917667,97.38579993,10.30741411,22.3,7384.984173,75.9,0.703399766,51.4
1704,6,0.4984623,-0.0557791,1145,734,1614,31101,41.141877,-101.696492,14.6898303,3.061471925,2.980621027,8,1515.61045,47598,9674.63,4777,15.91274837,28.8,8,27.8,29.34275418,79.61281071,19.37962977,10.52631579,9.99504378,9.7,3.030968592,4.603960396,105.7411209,79.2000792,8.066581306,13.5,6117.283129,223.2,0.921850632,105
1705,5.6,-1.360015,0.1043702,791,793,793,31103,42.868344,-99.703607,12.04594475,2.923061332,2.945497241,11.38116901,102.0122476,45688,8555.44,1396,13.4804166,32.7,4.9,27.7,24.72759854,33.25242718,19.33919294,100,12.76223776,10.9,2.479338843,2.973839662,0,88.88780687,11.5942029,34.7,8946.27444,367.8877297,0.669234112,69.22447607
1706,4.8,0.5899477,0.5477573,3679,742,3619,31105,41.232889,-103.660711,15.51650459,3.243619436,3.365909164,2,616.607369,46571,9375.23,3813,17.14944704,33.1,8.3,28.8,28.91527521,75.97487569,17.94722375,0,12.19512195,11.3,2.861522739,3.970695797,218.1025082,92.38126291,12.06349206,14.1,8946.27444,367.8877297,0.041821248,1
1707,7.6,0.5789729,0.8391462,1714,2824,1210,31107,42.61911,-97.786962,13.69733586,3.089186635,3.050134241,5.58536841,1600.183986,46163,8454.8,2792,15.86406053,32.3,8.3,28.9,27.90784888,61.889438,19.68527375,71.42857143,14.16369001,9.3,3.474738862,4.055727841,52.76116778,110.2432388,9.555854643,20.5,6000.902441,187.3,0.739518437,27.5
1708,9.1,1.072106,0.7798834,1467,280,1080,31109,40.801058,-96.673551,11.07492041,2.781040565,3.098066028,15.38036209,79535,59681,8948.63,3323,14.33358702,27.6,8,16.7,26.62033356,96.93490349,24.95146266,30.43478261,9.080111274,7.2,2.63966059,4.355634371,325.9553851,45.70736562,14.29482004,15.7,5198.450686,546.9,0.970434081,56.3
1709,6.5,0.9865329,-0.2022945,1778,420,1470,31111,41.119635,-100.78923,14.23162209,3.231496161,3.278268095,9.776686488,5778.403546,55934,9892.9,7151,18.20776865,34.4,8,25.5,31.58569658,86.33983686,17.83569793,35.29411765,8.803980931,10.7,3.029484826,4.129038931,273.9917523,70.6468108,11.89207195,11.9,7416.486486,367.4,0,91.1
1710,5.8,-0.2050774,-0.8482373,772,768,768,31113,41.484178,-100.500737,12.08165579,2.828206632,3.012666819,0,119.8286447,48579,11077.11,1656,15.64931443,35.1,8.2,27.8,26.49338446,0,21.04220879,50,13.26053042,10.2,2.771855011,3.451302717,235.0347809,88.88780687,17.80821918,44.7,8946.27444,367.8877297,0,69.22447607
1711,6.1,-0.2018868,-0.494773,591,609,609,31115,41.816483,-99.402546,11.67680745,2.73749601,2.920404003,11.38116901,132.6575852,46875,12386.73,5250,14.03479263,31.4,6,30.3,26.39171025,23.10126582,19.42934423,29.24447772,12.24489796,11.5,3.06122449,3.344970582,235.0347809,88.88780687,5.384615385,36,8946.27444,367.8877297,0.669234112,69.22447607
1712,5.6,-0.3066955,-1.155092,493,499,499,31117,41.57331,-100.986347,12.9119155,2.961032631,3.07174306,11.38116901,62.13336444,49875,7243.33,5814,15.46832835,30.5,5.7,26.9,27.10243854,0,18.74652131,29.24447772,9.296482412,10.9,2.237136465,6.88675,235.0347809,88.88780687,7.17948718,48.6,8946.27444,367.8877297,0.669234112,69.22447607
1713,8.3,0.4577622,0.842261,1347,202,879,31119,42.003908,-97.461692,13.87128775,3.072260131,3.212582643,7.98364853,4465.682033,51184,9035.64,2788,17.28242145,32.2,8,23.2,29.41139959,85.86133731,19.7626105,40,10.68380534,10,2.63653484,4.32824748,142.0010792,67.74836322,11.13887897,9.8,6901.031265,342.5,0.031346622,84.4
1714,8,1.07481,0.7506987,2609,7882,1971,31121,41.1312,-98.039353,12.04891319,2.863011814,3.047496856,11.28792987,1401.46316,59984,9851.83,2945,14.91434074,32.3,7.6,27.8,27.54407862,45.00956023,20.8783705,20,9.245859463,10.9,2.8014007,3.671166075,64.41638753,61.43606809,6.015037594,31.1,5805.789977,166.9,0,56.7
1715,4.9,0.6248015,0.2642967,4787,605,2418,31123,41.707123,-103.159224,15.29554871,3.201097796,3.201349349,6.444942271,666.4800309,44062,9627.76,3242,17.01391304,34,7,27.8,26.66765105,45.16065054,18.06558281,42.85714286,12.96344309,10.9,2.914110429,3.368673437,58.6029067,98.98131728,9.595959596,26.4,8946.27444,123.6,0.024682652,56.9
1716,7.8,0.1490139,0.5175086,667,5352,3607,31125,41.403829,-97.895028,12.99403579,3.072557922,3.105804286,1.124243298,516.9133602,48972,11411.51,4161,16.47638117,31.2,7.3,27.1,28.53530152,66.37215529,19.80624226,40,9.645034062,9.8,2.486325211,4.898827524,235.0347809,105.7258917,8.709677419,29.9,8946.27444,222.5,0.556607657,43.6
1717,9,0.6003224,0.6714386,1394,3475,2316,31127,40.403957,-95.836309,13.77570725,3.212923905,3.238874945,7.809889299,1282.142365,52229,10746.48,4761,15.74330669,37.8,8.4,25.8,27.1793424,53.61479029,21.18215671,42.85714286,7.312859885,9.9,3.911707181,4.46985868,99.00289937,82.15762933,10.26086957,19.9,6976.054126,212.9,0.549393671,88.9
1718,7.8,0.99141,0.5596724,853,1425,1425,31129,40.115021,-98.061108,12.63814554,2.998628228,3.09071214,8.429602888,1231.747717,43712,10301.69,8090,14.94571575,34.2,7.4,28.6,25.80321386,59.35555556,17.78249267,25,8.681672026,9.7,2.640545145,3.990744312,235.0347809,83.13703755,7.971014493,15.3,8946.27444,367.8877297,0.883591331,41
1719,9.2,0.0645417,0.752692,1608,1603,1781,31131,40.669495,-96.029874,13.30137855,3.018909791,3.114599487,7.626142385,2482.913766,60469,9701.61,2252,18.45609322,37.8,8.4,27.3,28.23127604,74.09148666,21.33418184,0,8.748433584,11.7,3.353884094,3.934740738,74.98594014,66.54863701,12.41272304,33.3,5309.913478,175.2,0.706827309,79.7
1720,8.7,-0.3268685,0.6736066,1326,2641,660,31133,40.134921,-96.184059,16.67347571,3.332765629,3.36514896,9.909399773,503.6202306,42962,10184.81,3063,18.00650333,31.7,7.6,26.1,28.53519858,8.835196538,16.84853553,33.33333333,12.46122027,9.2,3.072812291,4.638149045,18.75820672,134.7002919,10.31746032,30,8946.27444,367.8877297,0,51.1
1721,6.1,-0.2209807,0.2392024,1449,734,2903,31135,40.847278,-101.672531,11.97209401,2.779255258,2.894082194,0,437.1526475,55033,10024.46,5543,14.14514564,28.6,8.2,29.1,25.65259685,47.23905724,19.36684762,0,12.35504014,9.2,1.950947603,3.977047883,34.23485108,88.88780687,7.228915663,16.7,8946.27444,367.8877297,0.850953206,67.9
1722,7.5,0.7221237,0.7752768,1324,697,1812,31137,40.468151,-99.406756,13.06648582,2.804133565,2.989038001,6.843455945,1630.514966,60695,9844.31,5154,15.06028665,33.1,8.4,22.3,24.63590282,71.29952111,19.70940471,66.66666667,8.2946794,9.8,2.343113284,4.134416118,97.09785306,67.35908913,7.64075067,15.1,5747.122872,75.3,0.789284688,117
1723,7.9,0.3611704,0.9209094,1193,7138,2379,31139,42.262663,-97.591986,11.39582769,2.627492963,2.886972534,2.117821141,1209.127791,58375,9632.96,2450,15.65642676,34.6,7.4,27.8,27.51801417,64.8775117,19.95854531,13.33333333,7.295988935,10.2,2.704678363,3.704698741,73.80073801,58.56597038,9.353741497,19,7392.475761,152.6,0.207362288,27.5
1724,8.6,0.7538874,1.012992,1429,518,2212,31141,41.469013,-97.387409,14.30989663,2.964543369,2.856011459,12.90900949,4807.294347,57693,8616.26,2642,14.29691285,33.3,8.6,22.2,26.56828624,84.48987189,21.22433443,37.5,9.955051212,9.5,2.872960373,3.799230949,102.2526097,55.46954052,12.27863046,9,4739.871607,356.2,0.897980239,67.1
1725,8.2,0.9426982,0.9199243,2602,5328,2664,31143,41.174759,-97.555813,13.1345788,2.782549175,2.917495136,5.332011601,690.553522,61422,9842.66,4329,15.01920217,35.1,8.8,23.7,26.88777464,46.20791713,20.0914696,16.66666667,9.373470387,9.4,2.374301676,3.62420467,9.602458229,83.71703642,5.504587156,29.2,4831.345738,367.8877297,0.208681135,22.6
1726,6.7,0.6342112,0.4037172,1532,596,1073,31145,40.205475,-100.587807,14.42500944,3.144730927,2.93190153,1.684233261,1540.019998,49447,9566.82,5262,15.71808889,35.7,7.3,25.9,27.29354623,74.09317051,20.3134025,75,8.952519029,8.1,2.532299742,4.592133866,96.41873278,72.01950067,9.784946237,9.4,7343.301307,286.3,0.721220657,97.8
1727,9.3,0.9893795,0.7164406,2687,1328,2656,31147,40.099947,-95.673464,14.55494902,3.263639266,3.251224903,11.23820162,1565.841085,48087,10665.68,5227,18.94157857,37.3,7.2,31.1,29.90421073,58.80664833,18.73212922,16.66666667,10.54281472,11,3.283369022,4.684553986,37.36455349,74.30156529,13.43085106,23.4,7194.756735,210,0.735768798,45.9
1728,5.9,-0.1626104,-0.1145714,1390,718,1436,31149,42.536442,-99.495235,13.43852402,3.014956351,2.980902921,0,242.5624669,48373,10901.3,3165,15.41977984,31.6,7.8,33.5,27.52807129,0.131061599,18.59988402,25,11.93455245,11.3,2.593010147,3.270109784,0,88.88780687,6.376811594,19.2,8946.27444,367.8877297,0,69.22447607
1729,8.6,0.4432332,0.7580534,1791,1605,2407,31151,40.578252,-97.02001,15.95221138,3.169360773,2.936095984,5.408718024,1658.208116,53662,10280.09,3357,16.29441495,35.5,8.5,31.7,28.99961524,68.51408451,20.13951226,27.27272727,14.14808207,10.5,3.081958271,3.358407792,236.4641653,69.71361646,11.0675808,26.5,6976.802161,378.1,0,46.6
1730,9.5,0.892828,0.6132097,1846,1106,1407,31153,41.153107,-96.033892,11.94686207,2.725909903,3.053815475,8.554378171,45816,80842,9037.12,3895,14.82335061,32.5,8.5,18.9,31.3239391,92.16129438,22.37949309,34.21052632,6.2714712,8.7,2.780789245,3.466147233,84.64359915,35.32047061,10.2121481,21.7,4609.373348,344.9,0.890920853,45.8
1731,9.1,1.053527,0.8677454,2338,3510,3008,31155,41.199571,-96.571016,10.79527926,2.723221228,2.934379442,5.675266522,3150.966143,63849,10093.58,3141,15.14697402,32.5,8.5,23.9,28.70265218,53.55630414,22.52999108,28.57142857,6.877843892,10.1,2.799778965,3.645655986,61.91508109,67.64546156,9.869646183,44.8,6007.569096,176.1,0.294935673,27.1
1732,5,1.058894,0.590304,1301,409,1399,31157,41.865018,-103.68038,16.67904471,3.693395406,3.509991975,9.568162817,5878.172516,48662,8790.41,3316,18.92391733,34.2,8.8,24.2,28.60322707,68.91533676,17.5725233,32.25806452,12.28673638,9.8,3.421970358,4.111101099,204.7829441,67.44937184,13.69027448,9.3,7466.063029,253.7,0.333212209,84.8
1733,8.6,0.6759338,0.7601184,1571,746,1907,31159,40.873593,-97.106037,11.3952317,2.853733323,2.993615915,4.911178059,2069.461336,68762,9599.59,2676,14.06964986,30,8.6,23.4,26.83464226,59.78507463,20.40115771,10.52631579,6.539634146,8.8,2.660855603,3.976719198,56.64400906,47.78888967,9.68503937,34.5,5610.926181,146.1,0.681977912,50.1
1734,4.6,0.9713119,0.0132685,1309,353,1763,31161,42.699305,-102.398893,15.97519793,3.34920064,3.490966856,6.296296296,1140.270257,41247,7567.8,1679,16.80581267,34.3,7.2,32.4,28.99791806,56.44541964,17.53855469,66.66666667,14.50830141,12.8,2.644320298,3.782155952,190.969854,106.6544776,10.17699115,28.1,7705.578117,191.6,0.817726276,17.2
1735,7.1,-0.2083771,0.4277315,697,3086,3086,31163,41.223634,-98.97165,12.448476,2.835744969,3.018874898,5,438.6258749,55432,9742.07,3111,14.16617907,35.3,5.9,29.6,26.89805982,48.69923858,18.04656018,66.66666667,12.24673571,11.1,2.877697842,3.638805592,48.57512953,71.37758744,8.727272727,39.6,8946.27444,129.4,0,1.4
1736,3.8,-1.392283,0.1415753,1242,239,1203,31165,42.379652,-103.825082,13.01754635,2.954603717,3.15694079,11.38116901,222.1600103,50910,4750.62,4097,15.83373488,27.3,6.2,28.2,25.81784267,22.12051869,18.88423807,0,11.52219873,8.3,3.006535948,4.467892961,235.0347809,88.88780687,17.27272727,32.3,8946.27444,367.8877297,0,69.22447607
1737,8.3,-0.2127004,0.9341623,1347,2994,879,31167,41.985653,-97.251636,12.65233711,2.781661787,3.030969573,0,867.515476,58295,8029.1,2525,15.65223998,36.1,7.4,25.8,29.15629295,31.35911242,23.27609392,22.22222222,7.985480944,9.2,2.815674891,3.805810225,58.16852252,49.88194606,9.892473118,17.3,4498.797265,367.8877297,0,69.22447607
1738,8.1,0.8693299,0.7276044,1020,1682,5045,31169,40.179229,-97.62535,12.54770508,2.80128374,3.054895451,5.091097786,914.873451,51757,9964.94,3719,13.56226027,31.8,8,26.2,26.02914386,29.57153787,19.13564065,33.33333333,10.02120891,10.4,2.247191011,4,116.1215406,77.73631841,9.615384615,10.7,7059.066188,367.8877297,0,0.6
1739,5.5,-0.2033537,-0.979347,716,725,725,31171,41.966823,-100.546734,12.12434768,2.801038263,2.94252737,0,119.8286447,46927,9205.7,2294,14.46863157,33.9,6.1,28.7,26.12756557,16.53786708,20.12943267,29.24447772,8.992805755,10,3.174603175,4.218432129,235.0347809,88.88780687,8,26.2,8946.27444,367.8877297,0,69.22447607
1740,8.7,-0.2148973,0.9689804,2376,301,1445,31173,42.159409,-96.515688,22.64726796,4.538212506,4.383174841,15.21048986,732.6685103,45328,9788.74,4384,28.84335951,42.5,6.6,33.2,31.87087231,40.53314121,20.13554262,61.90476191,17.29323308,15.6,4.986613119,4.911447084,61.68555787,138.8967629,20.6235012,18.1,17028.18438,1160.8,0.943181818,0.5
1741,6.9,0.9559469,0.2629527,697,601,1052,31175,41.57337,-98.947749,12.97536459,3.056585297,3.347219961,2.210158976,678.2653878,44907,11444.91,3239,15.41863785,33.9,7.8,25.1,27.87643313,74.78873239,20.81724947,0,10.65730696,11.3,2.666666667,4.608112199,96.92270414,95.49274255,8.707124011,18.4,6949.587723,367.8877297,0,0.6
1742,8.8,0.9988075,1.217066,1873,2960,3454,31177,41.507053,-96.158296,11.46215344,2.694150258,3.126307771,4.819442179,3508.185769,72385,9530.01,2851,12.96280589,32.6,8.8,19.8,25.03162805,49.40199664,21.89760365,10,5.62969141,10.9,3.086475299,3.851743632,71.68813191,51.9337991,9.20970753,31.3,4725.544003,261.8,0.881073577,49.5
1743,8.4,0.4415925,1.169361,2341,2330,1553,31179,42.22193,-97.063062,14.26417439,2.961206273,3.143902508,7.873962723,1013.599706,54548,8441.26,2341,13.49054241,33.3,8.3,22.3,23.71761089,51.56852527,22.02226259,42.85714286,8.81302671,8.5,2.448979592,4.395063859,235.0347809,25.5907191,11.71428571,17.3,3146.110285,288.2,0.856019359,48.3
